symbol,trade_date,exchange,segment,trade_type,quantity,price,order_id,order_execution_time,strike_price,expiry_date,options_type,assets_type
ABBOTINDIA,2022-06-03,NSE,EQ,sell,10.0,18548.0,1000000000305778,09:16:26,,,,cash
ABBOTINDIA,2022-06-03,NSE,EQ,buy,20.0,18400.0,1000000000461825,09:35:50,,,,cash
METROPOLIS,2022-06-06,NSE,EQ,sell,85.0,1654.45,1200000000029904,09:07:30,,,,cash
METROPOLIS,2022-06-06,NSE,EQ,buy,85.0,1686.0,1200000000747949,09:18:52,,,,cash
ONGC,2022-06-08,NSE,EQ,sell,1000.0,163.5,1200000000019867,09:07:19,,,,cash
ONGC,2022-06-08,NSE,EQ,buy,1000.0,164.7,1200000003680376,13:29:14,,,,cash
DALBHARAT,2022-06-09,NSE,EQ,sell,333.0,1272.0,1100000001794299,09:29:59,,,,cash
DALBHARAT,2022-06-09,NSE,EQ,buy,333.0,1279.0,1100000001874899,09:43:22,,,,cash
BAJAJ-AUTO,2022-06-24,NSE,EQ,sell,125.0,3800.8,1000000000009774,09:07:05,,,,cash
BAJAJ-AUTO,2022-06-24,NSE,EQ,buy,125.0,3830.0,1000000000611853,09:35:14,,,,cash
ABBOTINDIA,2022-06-30,NSE,EQ,sell,23.0,18924.0,1000000000838304,09:22:01,,,,cash
ABBOTINDIA,2022-06-30,NSE,EQ,buy,23.0,18805.0,1000000002280085,10:43:50,,,,cash
MCX,2022-07-01,NSE,EQ,sell,100.0,1314.0,1200000001761197,09:29:14,,,,cash
MCX,2022-07-01,NSE,EQ,buy,100.0,1298.0,1200000004404454,10:05:34,,,,cash
BOSCHLTD,2022-07-04,NSE,EQ,sell,40.0,15686.3,1000000000020085,09:15:18,,,,cash
BOSCHLTD,2022-07-04,NSE,EQ,buy,40.0,15705.0,1000000000791093,09:21:14,,,,cash
MANAPPURAM,2022-07-04,NSE,EQ,buy,625.0,91.15,1200000006336050,10:49:33,,,,cash
MANAPPURAM,2022-07-04,NSE,EQ,sell,625.0,90.45,1200000006377651,12:15:49,,,,cash
SIEMENS,2022-07-07,NSE,EQ,sell,130.0,2655.0,1300000000131194,09:07:21,,,,cash
SIEMENS,2022-07-07,NSE,EQ,buy,130.0,2643.35,1300000003501010,09:49:00,,,,cash
NAM-INDIA,2022-07-11,NSE,EQ,sell,500.0,299.8,1200000010827250,13:16:07,,,,cash
NAM-INDIA,2022-07-11,NSE,EQ,buy,500.0,301.0,1200000010947016,13:18:52,,,,cash
NAM-INDIA,2022-07-11,NSE,EQ,sell,1000.0,297.7,1200000011914709,13:45:29,,,,cash
NAM-INDIA,2022-07-11,NSE,EQ,buy,1000.0,299.9,1200000015414217,15:18:43,,,,cash
SYNGENE,2022-07-14,NSE,EQ,sell,370.0,595.0,1300000000020666,09:07:06,,,,cash
SYNGENE,2022-07-14,NSE,EQ,buy,370.0,601.3,1300000000425079,09:25:45,,,,cash
PERSISTENT,2022-07-21,NSE,EQ,sell,59.0,3515.0,1200000000040824,09:07:40,,,,cash
PERSISTENT,2022-07-21,NSE,EQ,buy,59.0,3471.0,1200000000510471,09:17:28,,,,cash
PERSISTENT,2022-07-21,NSE,EQ,sell,22.0,3552.65,1200000003341780,09:54:18,,,,cash
PERSISTENT,2022-07-21,NSE,EQ,buy,22.0,3570.9,1200000003475843,10:17:54,,,,cash
AARTIIND,2022-07-22,NSE,EQ,sell,350.0,781.2,1000000000036511,09:07:52,,,,cash
AARTIIND,2022-07-22,NSE,EQ,buy,350.0,771.55,1000000002636270,09:40:50,,,,cash
AARTIIND,2022-07-22,NSE,EQ,sell,1.0,766.4,1000000008895901,12:05:25,,,,cash
AARTIIND,2022-07-22,NSE,EQ,buy,1.0,767.05,1000000008930493,12:06:04,,,,cash
RAIN,2022-07-25,NSE,EQ,sell,700.0,162.05,1300000000049432,09:07:20,,,,cash
RAMCOCEM,2022-07-25,NSE,EQ,sell,444.0,700.0,1300000000054640,09:07:20,,,,cash
GSPL,2022-07-25,NSE,EQ,sell,450.0,239.7,1100000000042668,09:15:00,,,,cash
RAMCOCEM,2022-07-25,NSE,EQ,buy,444.0,692.4,1300000000330429,09:15:29,,,,cash
GSPL,2022-07-25,NSE,EQ,buy,450.0,237.15,1100000000622542,09:17:26,,,,cash
RAIN,2022-07-25,NSE,EQ,buy,700.0,162.35,1300000002207193,09:36:14,,,,cash
DELTACORP,2022-07-26,NSE,EQ,sell,400.0,193.6,1100000005204711,10:18:19,,,,cash
DELTACORP,2022-07-26,NSE,EQ,buy,400.0,192.55,1100000005740209,10:47:35,,,,cash
SPANDANA,2022-07-28,NSE,EQ,buy,200.0,445.45,1300000005379808,10:11:34,,,,cash
SPANDANA,2022-07-28,NSE,EQ,sell,200.0,442.0,1300000005673410,10:20:56,,,,cash
BHARATFORG,2022-07-29,NSE,EQ,sell,380.0,737.2,1000000000028747,09:07:23,,,,cash
POLYCAB,2022-07-29,NSE,EQ,sell,120.0,2294.0,1200000000032607,09:07:23,,,,cash
POLYCAB,2022-07-29,NSE,EQ,buy,120.0,2320.6,1200000001049099,09:27:15,,,,cash
BHARATFORG,2022-07-29,NSE,EQ,buy,380.0,739.3,1000000002545645,09:36:21,,,,cash
BHARATFORG,2022-07-29,NSE,EQ,buy,1.0,735.0,1000000002209729,13:51:57,,,,cash
BHARATFORG,2022-07-29,NSE,EQ,sell,1.0,735.35,1000000014001316,13:52:47,,,,cash
BATAINDIA,2022-08-01,NSE,EQ,sell,90.0,1977.95,1000000000034401,09:07:51,,,,cash
RAIN,2022-08-01,NSE,EQ,sell,900.0,182.8,1300000000060637,09:07:51,,,,cash
TATASTEEL,2022-08-01,NSE,EQ,sell,1400.0,110.5,1300000000060619,09:07:51,,,,cash
TATASTEEL,2022-08-01,NSE,EQ,buy,1400.0,111.35,1300000000582532,09:16:24,,,,cash
RAIN,2022-08-01,NSE,EQ,buy,900.0,181.0,1300000001397310,09:20:39,,,,cash
BATAINDIA,2022-08-01,NSE,EQ,buy,90.0,1960.15,1000000000520054,09:23:18,,,,cash
BATAINDIA,2022-08-01,NSE,EQ,sell,75.0,1969.0,1000000001557617,09:24:36,,,,cash
BATAINDIA,2022-08-01,NSE,EQ,buy,75.0,1954.15,1000000002545803,10:43:01,,,,cash
BOSCHLTD,2022-08-02,NSE,EQ,buy,15.0,17582.0,1000000000196690,09:15:59,,,,cash
BOSCHLTD,2022-08-02,NSE,EQ,sell,15.0,17739.0,1000000001325849,09:24:17,,,,cash
EICHERMOT,2022-08-02,NSE,EQ,sell,28.0,3001.0,1100000002716651,09:32:33,,,,cash
EICHERMOT,2022-08-02,NSE,EQ,buy,28.0,3025.0,1100000002869137,09:33:58,,,,cash
BALKRISIND,2022-08-03,NSE,EQ,sell,140.0,2440.0,1000000000046227,09:07:20,,,,cash
BALKRISIND,2022-08-03,NSE,EQ,buy,140.0,2439.0,1000000000700222,09:19:29,,,,cash
GRANULES,2022-08-03,NSE,EQ,sell,500.0,317.95,1100000001180446,09:21:15,,,,cash
GRANULES,2022-08-03,NSE,EQ,buy,500.0,314.4,1100000001360693,09:32:03,,,,cash
PIIND,2022-08-04,NSE,EQ,sell,72.0,3191.65,1200000001735249,09:26:39,,,,cash
BATAINDIA,2022-08-04,NSE,EQ,buy,82.0,1918.0,1000000001463066,09:29:25,,,,cash
PIIND,2022-08-04,NSE,EQ,buy,72.0,3159.6,1200000001802449,09:38:29,,,,cash
BATAINDIA,2022-08-04,NSE,EQ,sell,82.0,1905.5,1000000001885397,11:30:37,,,,cash
ASTRAL,2022-08-05,NSE,EQ,sell,120.0,1980.4,1000000000036803,09:07:55,,,,cash
LAURUSLABS,2022-08-05,NSE,EQ,sell,428.0,546.55,1200000000040227,09:07:55,,,,cash
LAURUSLABS,2022-08-05,NSE,EQ,buy,428.0,550.85,1200000000492599,09:23:30,,,,cash
PIDILITIND,2022-08-05,NSE,EQ,sell,115.0,2627.2,1200000002002370,09:31:30,,,,cash
ASTRAL,2022-08-05,NSE,EQ,buy,20.0,1961.9,1000000000335415,10:07:16,,,,cash
ASTRAL,2022-08-05,NSE,EQ,buy,100.0,1962.25,1000000004329707,10:30:31,,,,cash
PIDILITIND,2022-08-05,NSE,EQ,buy,115.0,2602.55,1200000002098489,10:33:41,,,,cash
NAVINFLUOR,2022-08-08,NSE,EQ,sell,55.0,4497.0,1200000000031928,09:07:18,,,,cash
TATAMTRDVR,2022-08-08,NSE,EQ,sell,85.0,226.7,1300000000933423,09:24:31,,,,cash
MGL,2022-08-08,NSE,EQ,sell,303.0,817.0,1200000001835719,09:27:44,,,,cash
MGL,2022-08-08,NSE,EQ,buy,303.0,822.0,1200000001941040,09:29:12,,,,cash
HINDPETRO,2022-08-08,NSE,EQ,sell,1000.0,236.65,1100000002137190,09:31:43,,,,cash
HINDPETRO,2022-08-08,NSE,EQ,buy,1000.0,238.25,1100000002322661,09:41:53,,,,cash
NAVINFLUOR,2022-08-08,NSE,EQ,buy,25.0,4453.0,1200000000469590,10:01:19,,,,cash
NAVINFLUOR,2022-08-08,NSE,EQ,buy,30.0,4453.0,1200000004552434,10:01:37,,,,cash
NAVINFLUOR,2022-08-08,NSE,EQ,buy,55.0,4503.5,1200000003721558,10:29:34,,,,cash
NAVINFLUOR,2022-08-08,NSE,EQ,sell,55.0,4455.8,1200000020046389,15:20:57,,,,cash
MGL,2022-08-10,NSE,EQ,sell,306.0,822.0,1200000000022332,09:07:49,,,,cash
MGL,2022-08-10,NSE,EQ,sell,306.0,822.0,1200000000010473,09:07:49,,,,cash
MGL,2022-08-10,NSE,EQ,buy,612.0,814.3,1200000000235796,09:16:29,,,,cash
TATACHEM,2022-08-10,NSE,EQ,buy,220.0,1027.65,1300000002222577,09:28:26,,,,cash
TATACHEM,2022-08-10,NSE,EQ,sell,220.0,1021.5,1300000002489844,09:32:00,,,,cash
AARTIIND,2022-08-10,NSE,EQ,buy,340.0,819.8,1000000002442231,09:34:41,,,,cash
AARTIIND,2022-08-10,NSE,EQ,sell,340.0,815.0,1000000002497872,09:49:09,,,,cash
TATACHEM,2022-08-10,NSE,EQ,buy,200.0,1037.3,1300000008265159,10:58:43,,,,cash
TATACHEM,2022-08-10,NSE,EQ,sell,100.0,1042.85,1300000008350596,11:15:54,,,,cash
TATACHEM,2022-08-10,NSE,EQ,sell,100.0,1043.0,1300000008333208,11:16:10,,,,cash
POLYCAB,2022-08-11,NSE,EQ,sell,155.0,2446.05,1200000000032889,09:07:02,,,,cash
MGL,2022-08-11,NSE,EQ,sell,288.0,848.1,1200000002918254,09:38:16,,,,cash
POLYCAB,2022-08-11,NSE,EQ,buy,155.0,2429.15,1200000000206233,09:45:57,,,,cash
WIPRO,2022-08-11,NSE,EQ,sell,580.0,438.0,1300000004069340,09:57:31,,,,cash
MGL,2022-08-11,NSE,EQ,buy,288.0,853.2,1200000003002840,10:06:16,,,,cash
WIPRO,2022-08-11,NSE,EQ,buy,580.0,438.25,1300000005804858,15:16:13,,,,cash
TRENT,2022-08-12,NSE,EQ,sell,380.0,1347.0,1300000000004226,09:07:08,,,,cash
MCX,2022-08-12,NSE,EQ,sell,380.0,1319.0,1200000000382070,09:16:17,,,,cash
GSPL,2022-08-12,NSE,EQ,sell,2150.0,235.8,1100000000004645,09:16:38,,,,cash
TRENT,2022-08-12,NSE,EQ,buy,380.0,1334.95,1300000000220017,09:18:58,,,,cash
GSPL,2022-08-12,NSE,EQ,buy,2150.0,236.9,1100000000565955,09:19:44,,,,cash
MCX,2022-08-12,NSE,EQ,buy,380.0,1312.25,1200000001479856,09:28:59,,,,cash
IPCALAB,2022-08-12,NSE,EQ,buy,267.0,919.9,1100000003008960,09:41:47,,,,cash
IPCALAB,2022-08-12,NSE,EQ,sell,267.0,928.7,1100000003101817,09:45:51,,,,cash
TATASTEEL,2022-08-12,NSE,EQ,sell,500.0,112.0,1300000003743315,09:51:16,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,150.0,3851.1,1100000004420030,10:00:41,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,sell,100.0,3852.6,1100000004479612,10:01:35,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,50.0,3838.0,1100000004537749,10:02:43,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,sell,100.0,3820.0,1100000004584267,10:27:16,,,,cash
TATASTEEL,2022-08-12,NSE,EQ,buy,500.0,111.15,1300000004796850,10:29:44,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,30.0,3837.7,1100000006246717,10:32:35,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,20.0,3832.95,1100000006242047,10:32:43,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,sell,30.0,3862.0,1100000006320942,12:27:46,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,sell,20.0,3862.0,1100000012044039,12:29:00,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,30.0,3828.95,1100000012235915,12:33:23,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,10.0,3824.0,1100000012243519,12:33:41,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,20.0,3817.0,1100000012251571,12:34:43,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,40.0,3777.0,1100000013399325,13:05:32,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,20.0,3749.0,1100000014637035,13:23:27,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,10.0,3751.0,1100000014648625,13:23:40,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,40.0,3734.0,1100000014673687,13:36:36,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,buy,70.0,3728.0,1100000014645730,13:36:53,,,,cash
DIVISLAB,2022-08-12,NSE,EQ,sell,240.0,3719.35,1100000015291663,13:38:08,,,,cash
TRENT,2022-08-16,NSE,EQ,sell,190.0,1390.6,1300000000017525,09:07:12,,,,cash
TRENT,2022-08-16,NSE,EQ,buy,190.0,1400.0,1300000000637574,09:16:32,,,,cash
GSPL,2022-08-16,NSE,EQ,sell,1500.0,249.5,1100000000677384,09:17:32,,,,cash
GSPL,2022-08-16,NSE,EQ,buy,1000.0,247.3,1100000000869333,09:21:25,,,,cash
APOLLOHOSP,2022-08-16,NSE,EQ,sell,58.0,4307.0,1000000002160826,09:30:31,,,,cash
GSPL,2022-08-16,NSE,EQ,buy,500.0,247.85,1100000001588781,09:35:39,,,,cash
ASIANPAINT,2022-08-16,NSE,EQ,buy,23.0,3493.85,1000000004057234,09:52:16,,,,cash
APOLLOHOSP,2022-08-16,NSE,EQ,buy,58.0,4335.5,1000000002591888,09:59:01,,,,cash
TRENT,2022-08-16,NSE,EQ,buy,55.0,1435.0,1300000006426528,10:17:09,,,,cash
TRENT,2022-08-16,NSE,EQ,sell,55.0,1426.0,1300000007108791,11:13:24,,,,cash
ASIANPAINT,2022-08-16,NSE,EQ,sell,23.0,3478.35,1000000004424164,14:48:47,,,,cash
AMBUJACEM,2022-08-17,NSE,EQ,sell,1250.0,398.75,1000000000018039,09:07:13,,,,cash
BATAINDIA,2022-08-17,NSE,EQ,sell,130.0,1971.25,1000000000018066,09:07:13,,,,cash
TORNTPHARM,2022-08-17,NSE,EQ,sell,180.0,1573.7,1300000000028817,09:15:38,,,,cash
AMBUJACEM,2022-08-17,NSE,EQ,buy,1250.0,401.65,1000000000662735,09:18:37,,,,cash
BATAINDIA,2022-08-17,NSE,EQ,buy,130.0,1955.0,1000000001012368,09:22:43,,,,cash
TORNTPHARM,2022-08-17,NSE,EQ,buy,80.0,1563.5,1300000001078176,09:34:28,,,,cash
TORNTPHARM,2022-08-17,NSE,EQ,buy,100.0,1567.9,1300000002703175,09:35:40,,,,cash
AMBUJACEM,2022-08-17,NSE,EQ,sell,385.0,403.3,1000000003899519,09:56:42,,,,cash
NTPC,2022-08-17,NSE,EQ,buy,526.0,163.0,1200000004200517,09:58:40,,,,cash
AMBUJACEM,2022-08-17,NSE,EQ,buy,385.0,403.95,1000000003911484,09:59:42,,,,cash
MGL,2022-08-17,NSE,EQ,sell,70.0,904.15,1200000005596469,10:21:57,,,,cash
MGL,2022-08-17,NSE,EQ,buy,70.0,909.0,1200000005755232,10:44:24,,,,cash
NTPC,2022-08-17,NSE,EQ,sell,526.0,162.1,1200000004251876,12:03:50,,,,cash
GRANULES,2022-08-18,NSE,EQ,sell,1250.0,327.4,1100000000053618,09:07:40,,,,cash
HONAUT,2022-08-18,NSE,EQ,sell,2.0,43531.95,1100000000052891,09:07:40,,,,cash
HONAUT,2022-08-18,NSE,EQ,buy,2.0,43827.0,1100000000859960,09:20:00,,,,cash
DRREDDY,2022-08-18,NSE,EQ,sell,25.0,4187.95,1100000003253213,09:41:24,,,,cash
DRREDDY,2022-08-18,NSE,EQ,buy,25.0,4200.0,1100000003320217,09:45:45,,,,cash
GRANULES,2022-08-18,NSE,EQ,buy,1250.0,324.15,1100000001715728,09:57:25,,,,cash
TATAMOTORS,2022-08-18,NSE,EQ,sell,150.0,485.25,1300000005197758,10:02:52,,,,cash
TATAMOTORS,2022-08-18,NSE,EQ,buy,150.0,480.5,1300000007536360,11:30:34,,,,cash
HAL,2022-08-19,NSE,EQ,buy,50.0,2294.0,1100000001025435,09:19:41,,,,cash
HAL,2022-08-19,NSE,EQ,sell,50.0,2284.0,1100000001046948,09:30:25,,,,cash
TATACHEM,2022-08-19,NSE,EQ,buy,70.0,1154.6,1300000002346898,09:31:57,,,,cash
TATACHEM,2022-08-19,NSE,EQ,sell,25.0,1160.75,1300000002572220,09:37:53,,,,cash
TATACHEM,2022-08-19,NSE,EQ,sell,15.0,1163.65,1300000003108749,09:39:38,,,,cash
TATACHEM,2022-08-19,NSE,EQ,sell,30.0,1166.0,1300000002962615,09:40:17,,,,cash
TATACHEM,2022-08-19,NSE,EQ,sell,15.0,1168.1,1300000003274155,09:41:27,,,,cash
TATACHEM,2022-08-19,NSE,EQ,sell,30.0,1172.0,1300000003285996,09:47:20,,,,cash
TATACHEM,2022-08-19,NSE,EQ,buy,45.0,1180.0,1300000003335180,09:49:10,,,,cash
COFORGE,2022-08-19,NSE,EQ,sell,10.0,4055.0,1000000004142588,09:53:17,,,,cash
COFORGE,2022-08-19,NSE,EQ,sell,5.0,4055.0,1000000004148826,09:53:17,,,,cash
COFORGE,2022-08-19,NSE,EQ,buy,15.0,4016.0,1000000004285634,10:02:06,,,,cash
TATACOMM,2022-08-22,NSE,EQ,sell,200.0,1129.75,1300000000052704,09:07:18,,,,cash
TATACOMM,2022-08-22,NSE,EQ,sell,170.0,1127.0,1300000000448819,09:15:59,,,,cash
TATACOMM,2022-08-22,NSE,EQ,buy,370.0,1136.9,1300000001349396,09:21:51,,,,cash
IPCALAB,2022-08-22,NSE,EQ,sell,80.0,903.9,1100000002662996,09:31:36,,,,cash
TATACOMM,2022-08-22,NSE,EQ,buy,100.0,1159.45,1300000003512021,09:39:48,,,,cash
TATACOMM,2022-08-22,NSE,EQ,sell,40.0,1160.0,1300000003662576,09:41:23,,,,cash
TATACOMM,2022-08-22,NSE,EQ,buy,10.0,1153.6,1300000003851014,09:43:30,,,,cash
IPCALAB,2022-08-22,NSE,EQ,buy,80.0,911.9,1100000002707436,09:57:25,,,,cash
TATACOMM,2022-08-22,NSE,EQ,sell,20.0,1160.5,1300000004758890,09:58:27,,,,cash
AMBUJACEM,2022-08-22,NSE,EQ,buy,100.0,417.15,1000000005834764,10:05:13,,,,cash
AMBUJACEM,2022-08-22,NSE,EQ,buy,50.0,416.55,1000000005885575,10:05:40,,,,cash
TATACOMM,2022-08-22,NSE,EQ,sell,50.0,1157.2,1300000005312760,10:10:54,,,,cash
AMBUJACEM,2022-08-22,NSE,EQ,sell,50.0,419.5,1000000015397892,12:44:09,,,,cash
AMBUJACEM,2022-08-22,NSE,EQ,buy,30.0,415.5,1000000015416687,13:05:38,,,,cash
AMBUJACEM,2022-08-22,NSE,EQ,sell,130.0,410.0,1000000006018770,14:42:27,,,,cash
INDIACEM,2022-08-23,NSE,EQ,buy,320.0,209.85,1100000007950638,10:26:39,,,,cash
INDIACEM,2022-08-23,NSE,EQ,sell,320.0,209.0,1100000008002026,10:35:14,,,,cash
MPHASIS,2022-08-23,NSE,EQ,buy,25.0,2275.45,1200000007806040,10:41:10,,,,cash
MPHASIS,2022-08-23,NSE,EQ,sell,25.0,2261.05,1200000007999474,10:48:10,,,,cash
LTTS,2022-08-23,NSE,EQ,buy,25.0,3544.0,1200000008956950,10:57:13,,,,cash
LTTS,2022-08-23,NSE,EQ,buy,5.0,3539.0,1200000009003330,11:09:12,,,,cash
LTTS,2022-08-23,NSE,EQ,sell,25.0,3571.0,1200000009077915,11:54:40,,,,cash
LTTS,2022-08-23,NSE,EQ,sell,5.0,3569.5,1200000012498328,11:54:47,,,,cash
NAM-INDIA,2022-08-24,NSE,EQ,buy,250.0,317.3,1200000005411742,10:04:32,,,,cash
NAM-INDIA,2022-08-24,NSE,EQ,sell,250.0,317.6,1200000006940646,10:24:40,,,,cash
DELTACORP,2022-08-24,NSE,EQ,sell,100.0,215.1,1100000009306165,10:54:58,,,,cash
DELTACORP,2022-08-24,NSE,EQ,buy,100.0,214.8,1100000010369851,11:11:51,,,,cash
SUNTV,2022-08-24,NSE,EQ,sell,20.0,504.95,1300000012158283,11:25:50,,,,cash
SUNTV,2022-08-24,NSE,EQ,sell,100.0,505.5,1300000012143746,11:31:17,,,,cash
SUNTV,2022-08-24,NSE,EQ,buy,40.0,502.95,1300000014631242,12:03:36,,,,cash
SUNTV,2022-08-24,NSE,EQ,sell,20.0,504.6,1300000014806346,12:25:28,,,,cash
SUNTV,2022-08-24,NSE,EQ,buy,20.0,503.1,1300000017344425,12:46:56,,,,cash
SUNTV,2022-08-24,NSE,EQ,buy,80.0,503.15,1300000012531424,12:47:22,,,,cash
NMDC,2022-08-24,NSE,EQ,buy,150.0,121.75,1200000015710978,12:55:39,,,,cash
NMDC,2022-08-24,NSE,EQ,buy,200.0,121.4,1200000015742415,13:00:19,,,,cash
NMDC,2022-08-24,NSE,EQ,sell,350.0,122.1,1200000017060685,13:45:29,,,,cash
BHEL,2022-08-25,NSE,EQ,buy,500.0,58.15,1000000006571907,10:16:04,,,,cash
BHEL,2022-08-25,NSE,EQ,sell,500.0,57.95,1000000006896401,10:20:02,,,,cash
COROMANDEL,2022-08-25,NSE,EQ,buy,50.0,1016.95,1000000007530980,10:28:16,,,,cash
CROMPTON,2022-08-25,NSE,EQ,sell,30.0,411.7,1000000007908722,10:33:19,,,,cash
COROMANDEL,2022-08-25,NSE,EQ,sell,20.0,1018.05,1000000008087163,10:35:52,,,,cash
CROMPTON,2022-08-25,NSE,EQ,buy,30.0,408.5,1000000007952435,10:37:06,,,,cash
CROMPTON,2022-08-25,NSE,EQ,buy,30.0,409.95,1000000008269917,10:38:38,,,,cash
CROMPTON,2022-08-25,NSE,EQ,sell,30.0,409.9,1000000008279484,10:38:55,,,,cash
COROMANDEL,2022-08-25,NSE,EQ,sell,30.0,1024.0,1000000008209521,10:52:15,,,,cash
CROMPTON,2022-08-25,NSE,EQ,sell,30.0,411.0,1000000008311608,12:39:44,,,,cash
CROMPTON,2022-08-25,NSE,EQ,sell,100.0,412.5,1000000007776027,12:39:45,,,,cash
CROMPTON,2022-08-25,NSE,EQ,buy,130.0,409.5,1000000019146144,13:25:19,,,,cash
INDIAMART,2022-08-26,NSE,EQ,sell,40.0,4324.0,1100000000614067,09:17:31,,,,cash
INDIAMART,2022-08-26,NSE,EQ,sell,30.0,4324.0,1100000000737576,09:18:31,,,,cash
INDIAMART,2022-08-26,NSE,EQ,buy,5.0,4303.0,1100000000888204,09:20:40,,,,cash
INDIAMART,2022-08-26,NSE,EQ,buy,65.0,4303.0,1100000001255542,09:23:16,,,,cash
M&M,2022-08-26,NSE,EQ,sell,20.0,1296.7,1200000006998048,10:32:40,,,,cash
M&M,2022-08-26,NSE,EQ,sell,5.0,1298.0,1200000007136999,10:34:30,,,,cash
M&M,2022-08-26,NSE,EQ,buy,25.0,1287.4,1200000007228126,10:49:28,,,,cash
BEL,2022-08-26,NSE,EQ,sell,60.0,306.55,1000000007973048,11:10:18,,,,cash
BEL,2022-08-26,NSE,EQ,sell,100.0,307.1,1000000007992442,12:27:12,,,,cash
BEL,2022-08-26,NSE,EQ,buy,160.0,306.3,1000000008031116,14:14:39,,,,cash
EICHERMOT,2022-08-29,NSE,EQ,buy,150.0,3265.0,1100000000426113,09:16:02,,,,cash
EICHERMOT,2022-08-29,NSE,EQ,sell,150.0,3291.0,1100000001362889,09:21:13,,,,cash
TATASTEEL,2022-08-29,NSE,EQ,buy,300.0,104.7,1300000009668632,10:45:13,,,,cash
TATASTEEL,2022-08-29,NSE,EQ,sell,300.0,104.6,1300000009770346,10:46:43,,,,cash
DABUR,2022-08-29,NSE,EQ,sell,35.0,579.2,1100000008719669,10:52:37,,,,cash
COLPAL,2022-08-29,NSE,EQ,sell,10.0,1638.2,1000000012556638,12:03:16,,,,cash
COLPAL,2022-08-29,NSE,EQ,sell,100.0,1643.0,1000000009738341,12:28:53,,,,cash
COLPAL,2022-08-29,NSE,EQ,buy,20.0,1640.65,1000000014132308,12:33:59,,,,cash
COLPAL,2022-08-29,NSE,EQ,buy,90.0,1634.0,1000000012596236,12:42:33,,,,cash
DABUR,2022-08-29,NSE,EQ,buy,10.0,575.55,1100000014540722,12:56:40,,,,cash
DABUR,2022-08-29,NSE,EQ,buy,25.0,573.8,1100000008780014,13:14:35,,,,cash
COLPAL,2022-08-30,NSE,EQ,sell,92.0,1643.05,1000000001512767,09:24:09,,,,cash
COLPAL,2022-08-30,NSE,EQ,sell,80.0,1642.65,1000000003261901,09:42:44,,,,cash
COLPAL,2022-08-30,NSE,EQ,buy,172.0,1640.7,1000000004230746,10:10:26,,,,cash
SRF,2022-08-30,NSE,EQ,sell,5.0,2539.95,1300000013869482,12:53:36,,,,cash
SRF,2022-08-30,NSE,EQ,sell,3.0,2536.35,1300000013902381,12:54:15,,,,cash
SRF,2022-08-30,NSE,EQ,sell,5.0,2542.0,1300000013879727,12:55:37,,,,cash
SRF,2022-08-30,NSE,EQ,buy,13.0,2538.0,1300000013926872,12:59:20,,,,cash
RELIANCE,2022-08-30,NSE,EQ,sell,10.0,2627.1,1300000014281790,13:02:12,,,,cash
RELIANCE,2022-08-30,NSE,EQ,buy,10.0,2622.0,1300000016501175,14:59:45,,,,cash
PAGEIND,2022-09-01,NSE,EQ,sell,3.0,50920.0,1200000001064144,09:20:03,,,,cash
PAGEIND,2022-09-01,NSE,EQ,sell,3.0,50994.75,1200000005559132,10:11:39,,,,cash
PAGEIND,2022-09-01,NSE,EQ,buy,6.0,51070.0,1200000001173960,10:12:36,,,,cash
RELIANCE,2022-09-01,NSE,EQ,sell,20.0,2596.55,1300000010245160,10:38:19,,,,cash
RELIANCE,2022-09-01,NSE,EQ,sell,5.0,2595.25,1300000010393269,10:40:07,,,,cash
RELIANCE,2022-09-01,NSE,EQ,sell,25.0,2595.0,1300000010750156,10:44:30,,,,cash
RELIANCE,2022-09-01,NSE,EQ,buy,50.0,2575.0,1300000010358169,13:09:04,,,,cash
ADANIENT,2022-09-02,NSE,EQ,sell,2.0,3244.8,1000000002848129,09:34:07,,,,cash
ADANIENT,2022-09-02,NSE,EQ,sell,3.0,3252.0,1000000002916811,09:58:17,,,,cash
ADANIENT,2022-09-02,NSE,EQ,sell,30.0,3261.0,1000000002730181,09:59:11,,,,cash
ADANIENT,2022-09-02,NSE,EQ,buy,35.0,3263.0,1000000005777062,10:27:26,,,,cash
DELTACORP,2022-09-02,NSE,EQ,sell,150.0,214.8,1100000006978220,10:27:43,,,,cash
