symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,3.000000,4774.000000,25143947,1100000000616378,2022-09-05T09:17:08
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,1.000000,4774.000000,25144314,1100000000616378,2022-09-05T09:17:09
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,2.000000,4774.000000,25146277,1100000000616378,2022-09-05T09:17:13
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,10.000000,4774.000000,25146443,1100000000616378,2022-09-05T09:17:13
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,9.000000,4774.000000,25146702,1100000000616378,2022-09-05T09:17:13
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,2.000000,4774.000000,25147154,1100000000616378,2022-09-05T09:17:14
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,16.000000,4774.000000,25148097,1100000000616378,2022-09-05T09:17:15
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,sell,false,1.000000,4774.000000,25148003,1100000000616378,2022-09-05T09:17:15
INDIAMART,INE933S01016,2022-09-05,NSE,EQ,EQ,buy,false,44.000000,4735.000000,25256567,1100000001083629,2022-09-05T09:20:56
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,12.000000,531.850000,1669449,1000000008704006,2022-09-05T11:16:12
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,38.000000,531.800000,1669450,1000000008704006,2022-09-05T11:16:12
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,60.000000,532.400000,1679435,1000000008760643,2022-09-05T11:17:14
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,40.000000,532.350000,1679436,1000000008760643,2022-09-05T11:17:14
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,103.000000,533.000000,1685946,1000000008675799,2022-09-05T11:17:54
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,197.000000,533.000000,1685945,1000000008675799,2022-09-05T11:17:54
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,buy,false,450.000000,529.000000,1801189,1000000008796299,2022-09-05T11:31:32
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,buy,false,15.000000,169.000000,27860279,1100000013093261,2022-09-05T12:49:45
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,buy,false,20.000000,169.100000,27872770,1100000013129859,2022-09-05T12:50:56
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,sell,false,5.000000,168.950000,27880578,1100000013181377,2022-09-05T12:51:51
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,sell,false,10.000000,168.850000,27900558,1100000013269593,2022-09-05T12:53:54
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,sell,false,5.000000,168.850000,27905423,1100000013319129,2022-09-05T12:54:25
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,sell,false,5.000000,168.750000,27907147,1100000013331114,2022-09-05T12:54:37
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,sell,false,5.000000,168.800000,27909464,1100000013342472,2022-09-05T12:54:50
EXIDEIND,INE302A01020,2022-09-05,NSE,EQ,EQ,sell,false,5.000000,168.800000,27911819,1100000013347437,2022-09-05T12:55:07
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,8.000000,535.050000,2842958,1000000015674212,2022-09-05T13:40:13
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,10.000000,535.050000,2842959,1000000015674212,2022-09-05T13:40:13
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,75.000000,535.100000,2842956,1000000015674212,2022-09-05T13:40:13
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,7.000000,535.050000,2842957,1000000015674212,2022-09-05T13:40:13
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,200.000000,536.100000,2918769,1000000015688310,2022-09-05T13:49:47
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,buy,false,100.000000,534.000000,3104912,1000000015782134,2022-09-05T14:12:26
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,buy,false,5.000000,534.400000,3110849,1000000017553594,2022-09-05T14:13:01
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,buy,false,1.000000,534.400000,3110993,1000000017553594,2022-09-05T14:13:02
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,buy,false,94.000000,534.400000,3112568,1000000017553594,2022-09-05T14:13:12
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,145.000000,536.800000,3196424,1000000015706483,2022-09-05T14:23:01
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,5.000000,536.800000,3196423,1000000015706483,2022-09-05T14:23:01
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,buy,false,350.000000,539.000000,3200991,1000000015719834,2022-09-05T14:23:29
AMARAJABAT,INE885A01032,2022-09-05,NSE,EQ,EQ,sell,false,100.000000,534.500000,3355726,1000000019094239,2022-09-05T14:38:32
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,sell,false,7.000000,4245.900000,25019038,1100000000012970,2022-09-06T09:07:06
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,sell,false,1.000000,4245.900000,25019041,1100000000012970,2022-09-06T09:07:06
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,sell,false,3.000000,4245.900000,25019042,1100000000012970,2022-09-06T09:07:06
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,sell,false,5.000000,4245.900000,25019040,1100000000012970,2022-09-06T09:07:06
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,sell,false,98.000000,4245.900000,25019043,1100000000012970,2022-09-06T09:07:06
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,sell,false,2.000000,4245.900000,25019039,1100000000012970,2022-09-06T09:07:06
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,111.000000,172.850000,25102994,1100000000523851,2022-09-06T09:16:36
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,5.000000,172.850000,25103002,1100000000523851,2022-09-06T09:16:36
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,25.000000,172.850000,25103472,1100000000523851,2022-09-06T09:16:37
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,50.000000,172.850000,25103729,1100000000523851,2022-09-06T09:16:38
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,90.000000,172.850000,25103777,1100000000523851,2022-09-06T09:16:38
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,172.850000,25103938,1100000000523851,2022-09-06T09:16:38
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,172.850000,25103963,1100000000523851,2022-09-06T09:16:38
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,475.000000,172.850000,25104020,1100000000523851,2022-09-06T09:16:38
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,221.000000,172.850000,25104260,1100000000523851,2022-09-06T09:16:38
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,172.850000,25104507,1100000000523851,2022-09-06T09:16:39
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,99.000000,172.850000,25104510,1100000000523851,2022-09-06T09:16:39
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,80.000000,172.850000,25105244,1100000000523851,2022-09-06T09:16:40
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,172.850000,25104988,1100000000523851,2022-09-06T09:16:40
DIXON,INE935N01020,2022-09-06,NSE,EQ,EQ,buy,false,116.000000,4205.000000,25152344,1100000000382689,2022-09-06T09:18:03
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,sell,false,1344.000000,172.850000,25227679,1100000000523851,2022-09-06T09:20:53
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1.000000,174.000000,25302963,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,11.000000,174.000000,25302950,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,750.000000,174.000000,25302951,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1.000000,174.000000,25302952,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,75.000000,174.000000,25302953,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,50.000000,174.000000,25302954,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1.000000,174.000000,25302955,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,150.000000,174.000000,25302956,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1079.000000,174.000000,25302975,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,100.000000,174.000000,25302974,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,50.000000,174.000000,25302973,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,10.000000,174.000000,25302957,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,2.000000,174.000000,25302972,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,25.000000,174.000000,25302958,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,50.000000,174.000000,25302971,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,57.000000,174.000000,25302970,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1.000000,174.000000,25302969,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1.000000,174.000000,25302959,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,50.000000,174.000000,25302968,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,75.000000,174.000000,25302960,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,200.000000,174.000000,25302967,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,15.000000,174.000000,25302961,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,60.000000,174.000000,25302962,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,50.000000,174.000000,25302966,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,35.000000,174.000000,25302965,1100000001209688,2022-09-06T09:23:54
EXIDEIND,INE302A01020,2022-09-06,NSE,EQ,EQ,buy,false,1.000000,174.000000,25302964,1100000001209688,2022-09-06T09:23:54
APOLLOTYRE,INE438A01022,2022-09-06,NSE,EQ,EQ,buy,false,186.000000,267.600000,1616879,1000000009434141,2022-09-06T11:02:50
APOLLOTYRE,INE438A01022,2022-09-06,NSE,EQ,EQ,buy,false,14.000000,267.600000,1616880,1000000009434141,2022-09-06T11:02:50
APOLLOTYRE,INE438A01022,2022-09-06,NSE,EQ,EQ,buy,false,50.000000,267.700000,1630731,1000000009518349,2022-09-06T11:04:29
APOLLOTYRE,INE438A01022,2022-09-06,NSE,EQ,EQ,sell,false,250.000000,267.650000,1690087,1000000009852641,2022-09-06T11:10:25
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,200.000000,244.550000,77497698,1300000010755751,2022-09-06T11:14:09
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,245.300000,77591007,1300000010969796,2022-09-06T11:21:31
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,245.700000,77704919,1300000011913310,2022-09-06T11:30:35
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,150.000000,245.200000,77766544,1300000012201254,2022-09-06T11:35:48
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,150.000000,246.200000,77868545,1300000012212663,2022-09-06T11:44:53
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,76.000000,245.900000,78475837,1300000015946170,2022-09-06T12:43:10
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,307.000000,245.900000,78475835,1300000015946170,2022-09-06T12:43:10
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,17.000000,245.900000,78475836,1300000015946170,2022-09-06T12:43:10
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,sell,false,9.000000,3432.200000,2534594,1000000014880884,2022-09-06T12:54:22
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,sell,false,6.000000,3432.200000,2534685,1000000014880884,2022-09-06T12:54:23
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,sell,false,3.000000,3433.050000,2540262,1000000014912228,2022-09-06T12:55:02
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,sell,false,2.000000,3436.000000,2553217,1000000014916340,2022-09-06T12:56:40
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,sell,false,25.000000,3442.000000,2676600,1000000014894163,2022-09-06T13:10:54
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,buy,false,5.000000,3434.000000,3037445,1000000017676542,2022-09-06T13:50:54
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,buy,false,30.000000,3435.700000,3273334,1000000019079715,2022-09-06T14:18:27
ADANIENT,INE423A01024,2022-09-06,NSE,EQ,EQ,buy,false,10.000000,3435.700000,3273335,1000000019079715,2022-09-06T14:18:27
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,200.000000,247.100000,79803637,1300000022653930,2022-09-06T14:43:00
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,100.000000,247.200000,80076853,1300000022689364,2022-09-06T15:03:15
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,sell,false,200.000000,247.300000,80077147,1300000022664082,2022-09-06T15:03:15
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,200.000000,248.000000,80104028,1300000022673809,2022-09-06T15:04:49
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,91.000000,247.250000,80201078,1300000024323177,2022-09-06T15:10:17
TATAPOWER,INE245A01021,2022-09-06,NSE,EQ,EQ,buy,false,209.000000,247.250000,80201079,1300000024323177,2022-09-06T15:10:17
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,sell,false,1400.000000,440.050000,5859,1000000000024971,2022-09-07T09:07:57
NTPC,INE733E01010,2022-09-07,NSE,EQ,EQ,sell,false,3333.000000,168.500000,50013555,1200000000032703,2022-09-07T09:07:57
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,343.000000,443.900000,198984,1000000000982867,2022-09-07T09:19:41
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,56.000000,443.900000,198989,1000000000982867,2022-09-07T09:19:41
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,501.000000,443.900000,198985,1000000000982867,2022-09-07T09:19:41
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,50.000000,443.900000,198986,1000000000982867,2022-09-07T09:19:41
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,50.000000,443.900000,198987,1000000000982867,2022-09-07T09:19:41
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,400.000000,443.900000,198988,1000000000982867,2022-09-07T09:19:41
NTPC,INE733E01010,2022-09-07,NSE,EQ,EQ,buy,false,24.000000,169.200000,50260479,1200000001084432,2022-09-07T09:23:34
NTPC,INE733E01010,2022-09-07,NSE,EQ,EQ,buy,false,3309.000000,169.200000,50260478,1200000001084432,2022-09-07T09:23:34
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,sell,false,224.000000,442.900000,366625,1000000001987226,2022-09-07T09:26:36
AMBUJACEM,INE079A01024,2022-09-07,NSE,EQ,EQ,buy,false,224.000000,446.450000,485707,1000000002098801,2022-09-07T09:32:29
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,10.000000,2408.700000,596655,1000000003351189,2022-09-07T09:38:32
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,5.000000,2418.000000,646936,1000000003688211,2022-09-07T09:41:44
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,5.000000,2419.000000,662241,1000000003776156,2022-09-07T09:42:40
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,5.000000,2426.000000,678355,1000000003482736,2022-09-07T09:43:43
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,7.000000,2426.000000,678354,1000000003482736,2022-09-07T09:43:43
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,7.000000,2426.000000,678353,1000000003482736,2022-09-07T09:43:43
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,7.000000,2426.000000,678352,1000000003482736,2022-09-07T09:43:43
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,7.000000,2426.000000,678351,1000000003482736,2022-09-07T09:43:43
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,7.000000,2426.000000,678350,1000000003482736,2022-09-07T09:43:43
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,19.000000,2445.000000,848793,1000000003726729,2022-09-07T09:54:03
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,8.000000,2445.000000,848792,1000000003726729,2022-09-07T09:54:03
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,1.000000,2445.000000,848791,1000000003726729,2022-09-07T09:54:03
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,32.000000,2445.000000,848790,1000000003726729,2022-09-07T09:54:03
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,10.000000,2437.900000,865670,1000000005004930,2022-09-07T09:55:09
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,5.000000,2425.500000,903106,1000000005222175,2022-09-07T09:57:37
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,5.000000,2437.000000,1277209,1000000007354770,2022-09-07T10:28:11
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,2.000000,2413.600000,1623045,1000000009343432,2022-09-07T11:01:33
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,7.000000,2413.600000,1623201,1000000009343432,2022-09-07T11:01:34
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,1.000000,2413.600000,1623142,1000000009343432,2022-09-07T11:01:34
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,1.000000,2392.000000,1789784,1000000009370677,2022-09-07T11:15:39
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,4.000000,2392.000000,1789783,1000000009370677,2022-09-07T11:15:39
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,2.000000,2392.000000,1789782,1000000009370677,2022-09-07T11:15:39
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,1.000000,2392.000000,1789781,1000000009370677,2022-09-07T11:15:39
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,2.000000,2392.000000,1789780,1000000009370677,2022-09-07T11:15:39
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,37.000000,2413.500000,2322466,1000000013436076,2022-09-07T12:12:54
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,13.000000,2414.400000,2322465,1000000013436076,2022-09-07T12:12:54
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,45.000000,2413.900000,2325544,1000000013445482,2022-09-07T12:13:14
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438373,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438372,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438371,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,2.000000,2421.000000,2438370,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438369,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438368,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438367,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438366,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,1.000000,2421.000000,2438365,1000000009361562,2022-09-07T12:25:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,sell,false,5.000000,2432.000000,2446304,1000000007501947,2022-09-07T12:26:57
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,3.000000,2412.000000,3808873,1000000022401522,2022-09-07T14:26:14
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,3.000000,2412.000000,3808872,1000000022401522,2022-09-07T14:26:14
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,4.000000,2412.000000,3808871,1000000022401522,2022-09-07T14:26:14
ACC,INE012A01025,2022-09-07,NSE,EQ,EQ,buy,false,10.000000,2410.600000,3814137,1000000022394809,2022-09-07T14:26:45
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,50.000000,2420.850000,163,1000000000041640,2022-09-08T09:07:58
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,50.000000,2420.850000,162,1000000000041640,2022-09-08T09:07:58
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,4.000000,2420.850000,161,1000000000041640,2022-09-08T09:07:58
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,4.000000,2420.850000,160,1000000000041640,2022-09-08T09:07:58
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,50.000000,2420.850000,159,1000000000041640,2022-09-08T09:07:58
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,2.000000,2420.850000,158,1000000000041640,2022-09-08T09:07:58
AMBUJACEM,INE079A01024,2022-09-08,NSE,EQ,EQ,sell,false,50.000000,453.950000,5469,1000000000041580,2022-09-08T09:07:58
AMBUJACEM,INE079A01024,2022-09-08,NSE,EQ,EQ,sell,false,800.000000,453.950000,5468,1000000000041578,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,1.000000,2456.100000,11838,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,11.000000,2456.100000,11839,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,9.000000,2456.100000,11840,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,4.000000,2456.100000,11841,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,8.000000,2456.100000,11842,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,28.000000,2456.100000,11843,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,8.000000,2456.100000,11844,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,30.000000,2456.100000,11845,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,2.000000,2456.100000,11846,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,1.000000,2456.100000,11847,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,1.000000,2456.100000,11848,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,5.000000,2456.100000,11849,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,2.000000,2456.100000,11850,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,sell,false,45.000000,2456.100000,11851,1000000000041576,2022-09-08T09:07:58
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,buy,false,3.000000,2472.850000,148564,1000000000689113,2022-09-08T09:17:37
ASTRAL,INE006I01046,2022-09-08,NSE,EQ,EQ,buy,false,152.000000,2473.000000,148565,1000000000689113,2022-09-08T09:17:37
AMBUJACEM,INE079A01024,2022-09-08,NSE,EQ,EQ,buy,false,76.000000,450.000000,183425,1000000000570102,2022-09-08T09:18:35
AMBUJACEM,INE079A01024,2022-09-08,NSE,EQ,EQ,buy,false,774.000000,450.000000,183424,1000000000570102,2022-09-08T09:18:35
ULTRACEMCO,INE481G01011,2022-09-08,NSE,EQ,EQ,sell,false,3.000000,6848.150000,75322345,1300000001496552,2022-09-08T09:21:53
ULTRACEMCO,INE481G01011,2022-09-08,NSE,EQ,EQ,sell,false,15.000000,6848.250000,75322343,1300000001496552,2022-09-08T09:21:53
ULTRACEMCO,INE481G01011,2022-09-08,NSE,EQ,EQ,sell,false,4.000000,6848.150000,75322344,1300000001496552,2022-09-08T09:21:53
ACC,INE012A01025,2022-09-08,NSE,EQ,EQ,sell,false,3.000000,2420.600000,335908,1000000001585834,2022-09-08T09:23:56
